planet_name,host_star_id,mission,disposition,orbital_period_days,transit_epoch_bjd,transit_duration_hours,transit_depth_ppm,planet_radius_re,planet_mass_me,equilibrium_temp_k,insolation_flux,eccentricity,inclination_deg,impact_parameter,stellar_teff_k,stellar_radius_rsun,stellar_radius_normal,stellar_mass_msun,mass_rad_ratio,stellar_metallicity,stellar_logg,acc_grav_stellar_surface,ra,dec,tic_id
Kepler-238 c,5436502,Kepler,CONFIRMED,6.15560285,134.81656,4.9843,285,2.32,,1146,406.94,,,0.235,5739,1.384,,,,,4.191,155.238701,287.89713,40.637821,
Kepler-238 b,5436502,Kepler,CONFIRMED,2.090811305,134.17462,3.388,116,1.62,,1642,1718.04,,,0.746,5739,1.384,,,,,4.191,155.238701,287.89713,40.637821,
Kepler-107 b,10875245,Kepler,CONFIRMED,3.180027898,133.49863,3.5797,120,1.53,,1458,1066.86,,,0.196,5847,1.402,,,,,4.191,155.238701,297.02826,48.208611,
Kepler-238 f,5436502,Kepler,CONFIRMED,50.4467417,178.5014,7.159,370,2.67,,568,24.64,,,0.379,5739,1.384,,,,,4.191,155.238701,287.89713,40.637821,
Kepler-239 b,5456651,Kepler,CONFIRMED,11.76307164,180.93613,2.9076,1040,2.35,,616,33.99,,,0.048,4959,0.756,,,,,4.603,400.8667176,294.20215,40.66341,
Kepler-239 c,5456651,Kepler,CONFIRMED,56.2279271,132.29259,3.57,863,2.37,,366,4.22,,,0.7,4959,0.756,,,,,4.603,400.8667176,294.20215,40.66341,
K00836.01,5481416,Kepler,FALSE POSITIVE,2.384052875,171.58362,3.0918,1270,17.06,,1010,244.87,,,1.178,4794,0.701,,,,,4.58,380.1893963,299.64285,40.691238,
Kepler-240 c,5531576,Kepler,CONFIRMED,7.953547,174.66224,2.6312,875,2.25,,696,55.37,,,0.3,4768,0.779,,,,,4.536,343.5579479,291.15878,40.750271,
Kepler-240 b,5531576,Kepler,CONFIRMED,4.14451656,135.92831,2.3421,392,1.48,,864,132.08,,,0.004,4768,0.779,,,,,4.536,343.5579479,291.15878,40.750271,
K00838.01,5534814,Kepler,FALSE POSITIVE,4.859386384,173.011469,2.2757,6040,38.33,,1114,364.23,,,1.259,6072,0.988,,,,,4.47,295.1209227,292.21436,40.759762,
Kepler-702 b,6291653,Kepler,CONFIRMED,10.52629458,176.522462,2.5211,9770,8.24,,713,61.16,,,0.644,5386,0.793,,,,,4.553,357.2728382,293.87811,41.66177,
Kepler-703 b,6392727,Kepler,CONFIRMED,4.583520948,169.973972,2.7055,3810,5.39,,1038,274.98,,,0.045,5815,0.877,,,,,4.54,346.7368505,299.18686,41.74268,
Kepler-704 b,6422070,Kepler,CONFIRMED,3.76181843,171.90364,3.5176,511,2.66,,1121,372.62,,,0.926,5653,0.949,,,,,4.472,296.483139,283.31638,41.83712,
Kepler-242 b,6428700,Kepler,CONFIRMED,8.20396958,169.69138,2.9667,1020,3.01,,742,71.5,,,0.823,5015,0.826,,,,,4.499,315.5004623,286.5657,41.808399,
Kepler-242 c,6428700,Kepler,CONFIRMED,14.49645186,143.41659,4.016,648,3.01,,613,33.48,,,0.97,5015,0.826,,,,,4.499,315.5004623,286.5657,41.808399,
Kepler-27 d,5792202,Kepler,CONFIRMED,6.54626149,133.85964,2.75,656,2.19,,810,101.78,,,0.644,5251,0.817,,,,,4.581,381.0658234,292.23676,41.08588,
Kepler-241 b,5794379,Kepler,CONFIRMED,12.71809866,175.35526,3.0957,1150,2.31,,562,23.6,,,0.427,4702,0.686,,,,,4.592,390.8408958,292.91312,41.060921,
Kepler-241 c,5794379,Kepler,CONFIRMED,36.06588163,198.58423,4.3246,1560,2.64,,397,5.88,,,0.26,4702,0.686,,,,,4.592,390.8408958,292.91312,41.060921,
Kepler-696 b,5881688,Kepler,CONFIRMED,4.190425659,171.44122,2.8589,2880,6.21,,1234,547.9,,,0.458,6073,1.135,,,,,4.392,246.6039337,293.49661,41.137589,
Kepler-697 b,6022556,Kepler,CONFIRMED,3.709870784,171.987982,3.0694,2020,4.35,,1151,415.1,,,0.023,5727,0.978,,,,,4.463,290.4022654,283.86441,41.346458,
Kepler-698 b,6032497,Kepler,CONFIRMED,16.3297527,177.29506,6.271,1190,3.75,,727,66.08,,,0.791,5878,0.987,,,,,4.444,277.9713268,288.51001,41.301769,
Kepler-699 b,6061119,Kepler,CONFIRMED,27.80756622,186.713552,4.21587,25400,13.84,,554,22.24,,,0.782,5862,0.785,,,,,4.584,383.7072455,296.88821,41.396091,
Kepler-700 b,6191521,Kepler,CONFIRMED,80.8723469,203.895,11.195,3600,7.59,,452,9.88,,,0.527,5510,1.238,,,,,4.222,166.7247213,287.1543,41.565788,
K00848.01,6267425,Kepler,FALSE POSITIVE,3.166465862,172.002627,2.9381,4360,26.82,,954,196.31,,,1.266,4968,0.704,,,,,4.575,375.8374043,284.86929,41.679192,
Kepler-467 b,3531558,Kepler,CONFIRMED,24.99324319,138.68167,5.9409,270,2.29,,712,60.88,,,0.686,5718,1.317,,,,,4.181,151.7050367,287.36279,38.649601,
Kepler-701 b,6276477,Kepler,CONFIRMED,10.35533116,170.93729,3.1775,751,2.47,,777,86.22,,,0.029,5501,0.918,,,,,4.462,289.7343588,288.9942,41.633282,
Kepler-709 b,6863998,Kepler,CONFIRMED,16.08518937,180.28319,3.984,1440,3.68,,613,33.43,,,0.867,5239,0.826,,,,,4.523,333.4264128,292.10519,42.380322,
K00868.01,6867155,Kepler,CANDIDATE,235.9986399,208.399822,8.2284,20700,10.59,,188,0.29,,,0.778,4245,0.657,,,,,4.627,423.642966,293.00797,42.307201,
Kepler-245 b,6948054,Kepler,CONFIRMED,7.49018305,174.95037,2.7297,1120,2.56,,753,76.06,,,0.02,5103,0.787,,,,,4.562,364.7539469,291.63898,42.436321,
Kepler-245 d,6948054,Kepler,CONFIRMED,36.2761238,201.2869,4.7865,1570,3.03,,445,9.29,,,0.035,5103,0.787,,,,,4.562,364.7539469,291.63898,42.436321,
Kepler-245 c,6948054,Kepler,CONFIRMED,17.46087931,137.26594,2.2641,812,2.32,,568,24.6,,,0.594,5103,0.787,,,,,4.562,364.7539469,291.63898,42.436321,
Kepler-705 b,6435936,Kepler,CONFIRMED,56.0560754,201.16578,4.685,1630,1.94,,233,0.69,,,0.018,3593,0.491,,,,,4.757,571.4786367,289.50848,41.812119,
Kepler-706 b,6522242,Kepler,CONFIRMED,41.40831669,195.78745,5.0264,22800,11.38,,453,9.93,,,0.377,5522,0.747,,,,,4.586,385.4783577,291.76041,41.944069,
K00856.01,6526710,Kepler,CANDIDATE,39.74893077,172.854644,7.3051,15200,14.21,,552,21.87,,,0.881,6122,0.964,,,,,4.487,306.9021988,293.17929,41.969238,
Kepler-243 b,6587280,Kepler,CONFIRMED,5.715425977,174.87931,2.5242,908,2.47,,850,123.03,,,0.348,5237,0.826,,,,,4.572,373.2501578,285.11047,42.033958,
Kepler-108 b,9471974,Kepler,CONFIRMED,49.18394185,141.911924,11.3364,1650,8.2,,669,47.4,,,0.035,5626,2.057,,,,,3.907,80.72350302,294.55917,46.062328,
Kepler-243 c,6587280,Kepler,CONFIRMED,20.0261412,146.91109,1.611,421,2.28,,559,23.14,,,0.957,5237,0.826,,,,,4.572,373.2501578,285.11047,42.033958,
K00858.01,6599919,Kepler,CANDIDATE,13.61014819,173.987319,2.594,5730,19.02,,733,68.29,,,1.081,5697,0.903,,,,,4.46,288.4031503,289.89777,42.009151,
K00859.01,6675056,Kepler,FALSE POSITIVE,10.44331991,175.4046,2.743,1160,2.66,,667,46.94,,,0.23,4947,0.802,,,,,4.516,328.0952931,286.24356,42.148811,
Kepler-707 b,6685526,Kepler,CONFIRMED,2.237489571,170.81914,1.8119,316,1.41,,1160,427.17,,,0.128,5265,0.81,,,,,4.58,380.1893963,290.00757,42.116459,
K00862.01,6756669,Kepler,FALSE POSITIVE,5.851520671,173.8228336,3.11058,33000,14.62,,901,155.89,,,0.211,5532,0.806,,,,,4.53,338.8441561,284.08731,42.233231,
Kepler-708 b,6784235,Kepler,CONFIRMED,3.167893418,172.147959,2.1814,781,2.62,,1221,526.23,,,0.026,5895,0.94,,,,,4.503,318.4197522,293.81647,42.212502,
Kepler-244 b,6849310,Kepler,CONFIRMED,4.311780262,173.576483,2.7251,1150,3.11,,1038,274.84,,,0.196,5527,0.927,,,,,4.484,304.789499,287.24268,42.301369,
Kepler-244 d,6849310,Kepler,CONFIRMED,20.0504494,188.08821,4.556,841,2.69,,622,35.44,,,0.383,5527,0.927,,,,,4.484,304.789499,287.24268,42.301369,
Kepler-244 c,6849310,Kepler,CONFIRMED,9.76734503,186.57718,1.6585,569,2.67,,791,92.46,,,0.9,5527,0.927,,,,,4.484,304.789499,287.24268,42.301369,
K00865.01,6862328,Kepler,CANDIDATE,119.0207044,222.236492,8.1405,7430,8.98,,366,4.25,,,0.076,5453,1.062,,,,,4.342,219.7859873,291.58377,42.36816,
Kepler-108 c,9471974,Kepler,CONFIRMED,190.3200468,312.68498,15.284,1140,7.78,,426,7.8,,,0.812,5626,2.057,,,,,3.907,80.72350302,294.55917,46.062328,
K00866.01,6862603,Kepler,FALSE POSITIVE,2.861159894,171.648106,1.8832,1010,4.37,,1355,797.1,,,0.965,6126,1.021,,,,,4.458,287.0780582,291.67172,42.343109,
Kepler-82 b,7366258,Kepler,CONFIRMED,26.44439337,194.12074,3.9783,1840,3.91,,562,23.54,,,0.03,5427,0.929,,,,,4.463,290.4022654,292.87338,42.966141,
Kepler-82 c,7366258,Kepler,CONFIRMED,51.53997972,174.055011,6.3994,3640,5.51,,450,9.67,,,0.183,5427,0.929,,,,,4.463,290.4022654,292.87338,42.966141,
Kepler-82 e,7366258,Kepler,CONFIRMED,5.902245782,136.78393,2.9003,702,2.43,,926,173.74,,,0.209,5427,0.929,,,,,4.463,290.4022654,292.87338,42.966141,
Kepler-82 d,7366258,Kepler,CONFIRMED,2.382951591,135.080841,1.8876,392,1.86,,1253,583.01,,,0.479,5427,0.929,,,,,4.463,290.4022654,292.87338,42.966141,
Kepler-712 b,7373451,Kepler,CONFIRMED,21.02250608,207.67593,4.1072,1770,3.07,,521,17.48,,,0.036,5067,0.75,,,,,4.585,384.591782,294.90973,42.935261,
Kepler-245 e,6948054,Kepler,CONFIRMED,3.219814777,133.00406,2.0642,488,1.69,,998,234.93,,,0.06,5103,0.787,,,,,4.562,364.7539469,291.63898,42.436321,
Kepler-28 b,6949607,Kepler,CONFIRMED,5.912273234,172.184012,2.3254,961,1.73,,585,27.72,,,0.17,4072,0.57,,,,,4.696,496.5923215,292.13702,42.42942,
Kepler-28 c,6949607,Kepler,CONFIRMED,8.98581901,175.68418,2.8606,881,1.65,,509,15.9,,,0.008,4072,0.57,,,,,4.696,496.5923215,292.13702,42.42942,
K00871.01,7031517,Kepler,CANDIDATE,12.94066866,179.423014,2.4845,42500,22.94,,723,64.64,,,0.897,5875,0.809,,,,,4.572,373.2501578,291.11969,42.507069,
K00120.01,11869052,Kepler,FALSE POSITIVE,20.5452375,137.91394,2.517,219,2.41,,742,71.57,,,0.95,5670,1.264,,,,,4.206,160.6941253,294.40192,50.172089,
Kepler-46 b,7109675,Kepler,CONFIRMED,33.60123371,186.680343,4.4056,7430,8.46,,495,14.22,,,0.67,5149,0.93,,,,,4.447,279.898132,289.26874,42.604172,
Kepler-46 d,7109675,Kepler,CONFIRMED,6.76652928,138.0637,2.9004,451,1.97,,845,120.48,,,0.429,5149,0.93,,,,,4.447,279.898132,289.26874,42.604172,
Kepler-710 b,7118364,Kepler,CONFIRMED,4.347288783,172.23343,2.1024,452,2.36,,1174,449.79,,,0.025,5754,1.122,,,,,4.345,221.309471,291.96417,42.69614,
Kepler-246 b,7134976,Kepler,CONFIRMED,4.601811819,169.98108,2.2607,756,2.35,,896,152.91,,,0.567,4986,0.833,,,,,4.496,313.3285724,296.48343,42.663429,
Kepler-246 c,7134976,Kepler,CONFIRMED,11.18719905,137.17814,3.252,354,1.55,,667,46.65,,,0.387,4986,0.833,,,,,4.496,313.3285724,296.48343,42.663429,
Kepler-1729 b,7135852,Kepler,CONFIRMED,4.220965778,170.622433,3.0854,2260,2.62,,595,29.68,,,0.705,3837,0.517,,,,,4.747,558.4701947,296.69394,42.62611,
K00876.01,7270230,Kepler,FALSE POSITIVE,6.998099523,171.898913,2.0488,20300,588.66,,853,125.22,,,7.361,5612,0.829,,,,,4.566,368.1289736,287.88412,42.832439,
Kepler-81 b,7287995,Kepler,CONFIRMED,5.95489993,170.955871,2.3892,1410,2.33,,635,38.52,,,0.327,4261,0.633,,,,,4.641,437.5221052,293.63696,42.82497,
Kepler-81 c,7287995,Kepler,CONFIRMED,12.03987488,181.22536,2.7363,1250,2.18,,502,15.06,,,0.286,4261,0.633,,,,,4.641,437.5221052,293.63696,42.82497,
Kepler-81 d,7287995,Kepler,CONFIRMED,20.83762895,132.08488,2.3734,439,1.42,,418,7.24,,,0.706,4261,0.633,,,,,4.641,437.5221052,293.63696,42.82497,
K00121.01,3247396,Kepler,FALSE POSITIVE,8.8111022,136.4568,5.0683,401,63.66,,1399,904.92,,,1.223,6200,2.404,,,,,3.8,63.09573445,294.46088,38.383461,
Kepler-711 b,7303253,Kepler,CONFIRMED,23.58917143,173.81994,5.073,1200,3.16,,487,13.34,,,0.926,4919,0.721,,,,,4.566,368.1289736,297.46002,42.83992,
Kepler-109 b,5094751,Kepler,CONFIRMED,6.481633073,122.977657,3.784,299,2.54,,1145,406.25,,,0.833,5945,1.302,,,,,4.213,163.3051948,290.39273,40.28487,
Kepler-716 b,7678434,Kepler,CONFIRMED,10.37168928,172.61729,3.035,1250,3.2,,720,63.68,,,0.537,5121,0.888,,,,,4.457,286.417797,290.39322,43.363899,
Kepler-716 c,7678434,Kepler,CONFIRMED,3.96996298,137.75447,1.1757,299,1.78,,992,229.37,,,0.836,5121,0.888,,,,,4.457,286.417797,290.39322,43.363899,
Kepler-717 b,7685981,Kepler,CONFIRMED,4.40841331,172.18582,5.012,549,2.66,,1139,398,,,0.899,6007,0.961,,,,,4.457,286.417797,292.96555,43.34639,
K00894.01,7708215,Kepler,FALSE POSITIVE,7.9426176,174.52563,6.703,1590,4.68,,878,140.57,,,0.942,5811,0.926,,,,,4.521,331.8944576,299.00143,43.399632,
Kepler-712 c,7373451,Kepler,CONFIRMED,226.8904775,207.35971,7.558,3140,4.53,,236,0.73,,,0.731,5067,0.75,,,,,4.585,384.591782,294.90973,42.935261,
K00882.01,7377033,Kepler,FALSE POSITIVE,1.956811408,170.694208,2.1958,24900,21.58,,1109,357.16,,,1.091,5209,0.603,,,,,4.657,453.9416167,295.83536,42.943062,
K00883.01,7380537,Kepler,CANDIDATE,2.688899233,170.1020904,2.11275,37500,12.04,,929,175.76,,,0.001,4820,0.639,,,,,4.667,464.5152752,296.68307,42.967869,
Kepler-247 c,7434875,Kepler,CONFIRMED,9.439459486,177.186096,2.8979,3040,4.16,,686,52.32,,,0.049,5097,0.779,,,,,4.597,395.3666201,288.64252,43.039291,
Kepler-95 b,8349582,Kepler,CONFIRMED,11.52306746,131.969055,3.8757,507,3.13,,927,174.81,,,0,5644,1.411,,,,,4.162,145.2111618,284.48245,44.398041,
Kepler-247 d,7434875,Kepler,CONFIRMED,20.47748843,178.66786,2.8364,1380,2.92,,530,18.65,,,0.497,5097,0.779,,,,,4.597,395.3666201,288.64252,43.039291,
Kepler-247 b,7434875,Kepler,CONFIRMED,3.336123113,135.31623,1.9616,516,1.74,,970,209.79,,,0.252,5097,0.779,,,,,4.597,395.3666201,288.64252,43.039291,
Kepler-54 b,7455287,Kepler,CONFIRMED,8.01078456,170.20739,2.312,1330,1.72,,453,9.9,,,0.192,3713,0.47,,,,,4.779,601.1737375,294.77393,43.056301,
Kepler-54 c,7455287,Kepler,CONFIRMED,12.07134205,143.45948,4.3224,759,1.29,,395,5.74,,,0.014,3713,0.47,,,,,4.779,601.1737375,294.77393,43.056301,
Kepler-54 d,7455287,Kepler,CONFIRMED,20.99587872,152.31554,2.6333,767,1.3,,328,2.74,,,0.228,3713,0.47,,,,,4.779,601.1737375,294.77393,43.056301,
Kepler-713 b,7458762,Kepler,CONFIRMED,7.41113177,175.34754,2.5242,621,2.45,,905,158.11,,,0.712,5849,0.919,,,,,4.517,328.8516309,295.65149,43.029831,
K00888.01,7552344,Kepler,FALSE POSITIVE,1.000747038,169.974229,0.9967,1820,4.14,,1620,1635.2,,,0.908,5472,0.79,,,,,4.499,315.5004623,297.97513,43.164909,
Kepler-75 b,757450,Kepler,CONFIRMED,8.884922995,169.991686,2.07004,16100,10.51,,770,83.21,,,0.069,5332,0.843,,,,,4.5,316.227766,291.1376,36.577381,
Kepler-714 b,7585481,Kepler,CONFIRMED,8.09888906,176.623731,4.20241,6910,8.95,,986,223.19,,,0.018,6214,1.076,,,,,4.442,276.6941645,282.69952,43.272739,
Kepler-715 b,7663691,Kepler,CONFIRMED,10.00653012,176.96898,5.344,936,3.52,,876,139.21,,,0.862,6063,1.001,,,,,4.47,295.1209227,283.63077,43.379398,
Kepler-448 b,5812701,Kepler,CONFIRMED,17.85522168,146.596466,7.41287,9070,13.16,,911,163.04,,,0.075,6823,1.367,,,,,4.308,203.2357011,297.45374,41.01099,
K00901.01,8013419,Kepler,CANDIDATE,12.73262407,176.939054,2.2083,6470,4.87,,432,8.22,,,0.811,3950,0.541,,,,,4.721,526.0172664,285.16748,43.876339,
K00902.01,8018547,Kepler,CANDIDATE,83.92494032,236.76334,6.7904,7960,4.78,,226,0.62,,,0.658,3960,0.509,,,,,4.746,557.1857489,287.85239,43.897991,
Kepler-719 b,8039892,Kepler,CONFIRMED,5.007316661,173.433997,4.2362,6930,6.96,,998,234.28,,,0.344,5865,0.827,,,,,4.563,365.5947916,295.53613,43.884449,
Kepler-55 d,8150320,Kepler,CONFIRMED,2.211116989,170.150139,1.6485,724,1.85,,931,177.19,,,0.69,4500,0.646,,,,,4.656,452.8975799,285.16833,44.026459,
Kepler-55 b,8150320,Kepler,CONFIRMED,27.9541337,178.73791,3.95,943,1.9,,400,6.04,,,0.063,4500,0.646,,,,,4.656,452.8975799,285.16833,44.026459,
Kepler-110 b,11086270,Kepler,CONFIRMED,12.69104387,137.12594,3.7727,252,2.57,,1008,244.3,,,0.008,5869,1.626,,,,,4.024,105.6817509,292.92914,48.60281,
K00895.01,7767559,Kepler,FALSE POSITIVE,4.409409243,171.89433,3.8636,12900,10.95,,1101,347.06,,,0.028,5600,0.975,,,,,4.368,233.3458062,296.41019,43.455391,
Kepler-248 c,7825899,Kepler,CONFIRMED,16.23947096,175.569907,4.0374,2590,4.14,,598,30.14,,,0.043,5191,0.837,,,,,4.564,366.4375746,293.0614,43.58136,
Kepler-248 b,7825899,Kepler,CONFIRMED,6.308201629,174.047661,2.9785,1330,2.96,,819,106.44,,,0.03,5191,0.837,,,,,4.564,366.4375746,293.0614,43.58136,
Kepler-718 b,7849854,Kepler,CONFIRMED,2.052349884,169.890622,2.0778,14300,13.12,,1497,1183.18,,,0.437,5855,1.08,,,,,4.393,247.1724145,299.56189,43.503559,
Kepler-83 b,7870390,Kepler,CONFIRMED,9.7704486,175.71372,2.4517,1900,2.23,,460,10.59,,,0.09,3906,0.509,,,,,4.73,537.0317964,282.23251,43.66563,
Kepler-83 d,7870390,Kepler,CONFIRMED,5.169804269,172.63153,2.153,1040,1.66,,569,24.75,,,0.351,3906,0.509,,,,,4.73,537.0317964,282.23251,43.66563,
Kepler-109 c,5094751,Kepler,CONFIRMED,21.22261195,137.57403,6.5093,366,2.48,,771,83.56,,,0.02,5945,1.302,,,,,4.213,163.3051948,290.39273,40.28487,
Kepler-83 c,7870390,Kepler,CONFIRMED,20.09017037,147.97788,4.154,1430,2.25,,362,4.05,,,0.886,3906,0.509,,,,,4.73,537.0317964,282.23251,43.66563,
Kepler-249 c,7907423,Kepler,CONFIRMED,7.11373257,174.32351,2.1764,808,1.16,,429,8.01,,,0.334,3561,0.411,,,,,4.855,716.1434102,296.98505,43.65852,
Kepler-249 b,7907423,Kepler,CONFIRMED,3.306551643,134.37211,1.8177,509,0.91,,554,22.19,,,0.001,3561,0.411,,,,,4.855,716.1434102,296.98505,43.65852,
Kepler-249 d,7907423,Kepler,CONFIRMED,15.36845737,147.38965,2.4714,756,1.11,,332,2.86,,,0.115,3561,0.411,,,,,4.855,716.1434102,296.98505,43.65852,
Kepler-1730 b,7938496,Kepler,CONFIRMED,13.81020318,172.33533,3.048,1310,4.56,,833,113.75,,,0.791,5942,1.142,,,,,4.327,212.3244462,281.96063,43.70311,
Kepler-722 b,8490993,Kepler,CONFIRMED,4.093578461,171.00954,2.5833,539,2.85,,1182,461.07,,,0.93,6077,0.999,,,,,4.471,295.8012467,290.26328,44.55645,
Kepler-722 c,8490993,Kepler,CONFIRMED,105.145959,178.367,8.593,685,3.43,,401,6.09,,,0.964,6077,0.999,,,,,4.471,295.8012467,290.26328,44.55645,
Kepler-252 c,8505670,Kepler,CONFIRMED,10.8484518,171.80584,2.9993,1680,2.34,,499,14.66,,,0.21,4201,0.591,,,,,4.682,480.8393484,295.57935,44.545959,
Kepler-252 b,8505670,Kepler,CONFIRMED,6.66833241,137.43988,1.915,362,1.18,,587,28.06,,,0.644,4201,0.591,,,,,4.682,480.8393484,295.57935,44.545959,
Kepler-723 b,8544996,Kepler,CONFIRMED,4.082274889,169.6375652,3.23015,17900,10.55,,1016,251.48,,,0.093,5655,0.794,,,,,4.581,381.0658234,284.83047,44.658138,
K00914.01,8552202,Kepler,CANDIDATE,3.886655224,169.73814,3.1646,582,1.87,,1010,246.29,,,0.649,5662,0.738,,,,,4.61,407.3802778,288.72665,44.60751,
Kepler-55 c,8150320,Kepler,CONFIRMED,42.1406089,139.0604,5.083,896,1.85,,349,3.49,,,0.045,4500,0.646,,,,,4.656,452.8975799,285.16833,44.026459,
Kepler-55 e,8150320,Kepler,CONFIRMED,4.617490562,135.04909,2.2618,576,1.62,,728,66.47,,,0.649,4500,0.646,,,,,4.656,452.8975799,285.16833,44.026459,
Kepler-55 f,8150320,Kepler,CONFIRMED,10.19849255,137.92067,2.4283,634,1.75,,559,23.11,,,0.714,4500,0.646,,,,,4.656,452.8975799,285.16833,44.026459,
K00905.01,8180063,Kepler,FALSE POSITIVE,5.795063956,172.697467,3.2496,1690,4.33,,950,192.74,,,0.949,5865,0.827,,,,,4.563,365.5947916,296.50754,44.036072,
Kepler-250 c,8226994,Kepler,CONFIRMED,7.15681552,174.13511,2.5882,867,2.47,,782,88.23,,,0.45,5029,0.838,,,,,4.494,311.8889584,289.59476,44.141949,
Kepler-250 d,8226994,Kepler,CONFIRMED,17.64830851,133.54533,2.0873,763,2.43,,579,26.49,,,0.653,5029,0.838,,,,,4.494,311.8889584,289.59476,44.141949,
Kepler-250 b,8226994,Kepler,CONFIRMED,4.14810719,133.3881,2.535,175,1.08,,938,182.76,,,0.093,5029,0.838,,,,,4.494,311.8889584,289.59476,44.141949,
Kepler-251 c,8247638,Kepler,CONFIRMED,16.51410989,176.11686,4.1575,974,2.72,,655,43.57,,,0.395,5527,0.866,,,,,4.488,307.6096815,296.56622,44.105862,
Kepler-251 d,8247638,Kepler,CONFIRMED,30.1329298,190.38336,5.172,1020,3.14,,536,19.55,,,0.839,5527,0.866,,,,,4.488,307.6096815,296.56622,44.105862,
Kepler-251 b,8247638,Kepler,CONFIRMED,4.79090809,136.31106,2.603,251,1.36,,990,227.24,,,0.11,5527,0.866,,,,,4.488,307.6096815,296.56622,44.105862,
Kepler-110 c,11086270,Kepler,CONFIRMED,31.71981013,142.82083,4.819,363,3.09,,743,71.97,,,0.125,5869,1.626,,,,,4.024,105.6817509,292.92914,48.60281,
Kepler-251 e,8247638,Kepler,CONFIRMED,99.6415962,198.68664,4.448,953,2.64,,360,3.97,,,0.028,5527,0.866,,,,,4.488,307.6096815,296.56622,44.105862,
Kepler-720 b,8255887,Kepler,CONFIRMED,4.708326451,171.446507,3.16114,7910,10.6,,1162,431.02,,,0.061,5560,1.21,,,,,4.246,176.1976046,298.63565,44.17094,
K00909.01,8256049,Kepler,FALSE POSITIVE,16.37198661,172.75926,3.8449,4150,540.37,,438,8.71,,,9.303,4187,0.592,,,,,4.656,452.8975799,298.67862,44.175499,
Kepler-721 b,8414716,Kepler,CONFIRMED,5.392026903,171.72707,2.9804,1150,2.68,,850,123.33,,,0.314,5198,0.801,,,,,4.589,388.150366,284.43051,44.48053,
K00928.01,9140402,Kepler,CANDIDATE,2.494170338,170.852848,1.1221,864,2.42,,1194,480.19,,,0.095,5569,0.829,,,,,4.566,368.1289736,284.75943,45.599129,
Kepler-730 b,9141746,Kepler,CONFIRMED,6.491682808,174.633553,4.301,7160,9.66,,1062,301.54,,,0.535,6123,1.107,,,,,4.413,258.8212915,285.55481,45.578861,
K00930.01,9159275,Kepler,FALSE POSITIVE,3.044770796,172.01916,10.0134,1700,24.54,,1076,317.36,,,1.252,5525,0.753,,,,,4.603,400.8667176,293.68494,45.51683,
Kepler-731 b,9166862,Kepler,CONFIRMED,3.855603916,170.6787843,3.2179,16700,13.61,,1212,508.65,,,0.348,6033,1.046,,,,,4.46,288.4031503,296.39316,45.568562,
K00932.01,9166870,Kepler,FALSE POSITIVE,3.855599139,170.67957,3.183,1030,3.57,,1158,425.74,,,0.864,5936,0.965,,,,,4.501,316.9567463,296.39542,45.56992,
Kepler-468 b,11449844,Kepler,CONFIRMED,38.47876629,151.852812,5.04169,23500,13.26,,484,13.01,,,0.003,5510,0.879,,,,,4.539,345.9393778,288.90222,49.370491,
K00915.01,8605074,Kepler,FALSE POSITIVE,37.60166128,194.713383,8.30604,59100,27.22,,606,31.86,,,0.408,6140,1.096,,,,,4.354,225.943577,282.30603,44.714661,
Kepler-724 b,8628973,Kepler,CONFIRMED,3.314947362,171.313058,1.8007,1400,3.94,,1155,421.03,,,0.799,5609,0.944,,,,,4.481,302.6913428,293.45483,44.792789,
K00917.01,8655354,Kepler,FALSE POSITIVE,6.71969089,173.35776,3.0231,970,4.37,,952,194.18,,,0.985,5931,0.866,,,,,4.479,301.3006024,301.04956,44.706299,
Kepler-725 b,8672910,Kepler,CONFIRMED,39.6431552,206.596798,6.5292,15700,10.98,,472,11.74,,,0.062,5231,0.9,,,,,4.455,285.1018268,283.97751,44.811562,
K00919.01,8686150,Kepler,FALSE POSITIVE,51.42598578,173.535933,16.9422,66100,29.66,,549,21.4,,,0.203,6257,1.147,,,,,4.41,257.0395783,290.63898,44.806789,
Kepler-726 b,8689031,Kepler,CONFIRMED,21.80451611,190.49737,3.4097,1140,2.6,,543,20.48,,,0.751,5481,0.708,,,,,4.629,425.5984131,291.71732,44.88731,
Kepler-253 c,8689373,Kepler,CONFIRMED,10.28194593,175.33988,3.4366,1110,2.53,,680,50.6,,,0.168,5196,0.775,,,,,4.593,391.7418771,291.84198,44.858089,
Kepler-253 d,8689373,Kepler,CONFIRMED,18.11993039,182.61535,4.2309,1510,2.95,,563,23.77,,,0.206,5196,0.775,,,,,4.593,391.7418771,291.84198,44.858089,
Kepler-253 b,8689373,Kepler,CONFIRMED,3.78402867,133.28133,1.9012,426,1.7,,949,191.78,,,0.691,5196,0.775,,,,,4.593,391.7418771,291.84198,44.858089,
Kepler-727 b,8826878,Kepler,CONFIRMED,5.15448142,171.6389,3.228,698,2.94,,964,204.1,,,0.933,5431,0.884,,,,,4.457,286.417797,294.84689,45.034409,
Kepler-469 b,5897826,Kepler,FALSE POSITIVE,33.80364366,202.259731,11.4813,13500,20.7,,745,72.71,,,0.023,5855,1.796,,,,,3.999,99.77000638,297.47586,41.114288,
Kepler-728 b,8883593,Kepler,CONFIRMED,5.743469797,174.898924,3.4412,1240,3.13,,982,219.95,,,0.001,5897,0.891,,,,,4.531,339.6252726,291.09235,45.115528,
